case_id,policy_id,cluster,t,state,next_state,action,group,item_id,reward,cost,x1,x2,target_prob,behavior_prob,source_id
public-002,P2,1,7,3,0,2,1,1217,0.184676699248,1.022184267179,0.288475563586,-0.103551996776,0.490090164419,0.230000000000,538524
public-002,P2,2,0,1,2,3,0,1220,-0.083338436762,1.223375048020,0.450000000000,0.176588393923,0.553203578815,0.230000000000,538566
public-002,P2,2,1,2,0,1,1,1221,-0.102885276368,0.846950043186,0.335075576467,0.203718970730,0.397807825186,0.195000000000,538638
public-002,P2,2,2,0,3,0,1,1222,0.487777029468,0.694657011495,0.095963290863,-0.160000000000,0.349028463256,0.230000000000,538638
public-002,P2,2,3,3,0,1,0,1223,0.019585679739,0.939151249402,-0.047498124150,-0.103551996776,0.595917560468,0.230000000000,538566
public-002,P2,2,4,0,2,3,1,1224,0.249669021603,1.173284796867,0.036589094784,-0.160000000000,0.362462339848,0.195000000000,538524
public-002,P2,2,5,2,1,2,1,1225,0.227250170286,1.049724853893,0.270915546366,0.203718970730,0.389557609244,0.230000000000,538533
public-002,P2,2,6,1,2,3,0,1226,0.098756099854,1.226705324223,0.440042571663,0.176588393923,0.526174570082,0.230000000000,538566
public-002,P2,2,7,2,0,1,1,1227,0.060791734985,0.971690255678,0.388475563586,0.203718970730,0.415511226355,0.195000000000,538524
public-002,P2,3,0,2,0,0,0,1230,0.064968762890,0.973466429230,0.550000000000,0.203718970730,0.469020425517,0.195000000000,538638
public-002,P2,3,1,0,3,3,0,1231,0.229771614254,1.488295685447,0.435075576467,-0.160000000000,0.469209229707,0.230000000000,538524
public-002,P2,3,2,3,0,3,1,1232,0.145084401282,1.268568093949,0.195963290863,-0.103551996776,0.295915436238,0.195000000000,538566
public-002,P2,3,3,0,2,2,0,1233,0.649498299295,1.323262670162,0.052501875850,-0.160000000000,0.505234453440,0.195000000000,538524
public-002,P2,3,4,2,1,1,0,1234,0.221177951290,1.145321888173,0.136589094784,0.203718970730,0.427519682897,0.230000000000,538625
public-002,P2,3,5,1,2,1,1,1235,0.708210947495,1.021661088197,0.370915546366,0.176588393923,0.330277103489,0.195000000000,538634
public-002,P2,3,6,2,0,0,0,1236,0.145793054595,0.711675195170,0.540042571663,0.203718970730,0.446104526809,0.195000000000,538533
public-002,P2,3,7,0,3,3,0,1237,0.031316192804,1.481112601904,0.488475563586,-0.160000000000,0.490090164419,0.230000000000,538524
public-002,P3,0,0,0,3,3,1,1300,-0.000648284942,0.994213745721,0.250000000000,-0.240000000000,1.106412950892,0.265000000000,538524
public-002,P3,0,1,3,0,3,0,1301,0.087794005291,1.094286508703,0.135075576467,-0.183551996776,0.682084448858,0.230000000000,538566
public-002,P3,0,2,0,2,1,1,1302,0.490950591661,0.803166817237,-0.104036709137,-0.240000000000,0.473412590785,0.195000000000,538518
public-002,P3,0,3,2,1,1,1,1303,0.435961333019,0.595082581115,-0.247498124150,0.123718970730,1.099670035483,0.265000000000,538523
public-002,P3,0,4,1,2,1,0,1304,0.185876259428,0.588005023165,-0.163410905216,0.096588393923,0.662243319130,0.230000000000,538638
public-002,P3,0,5,2,0,3,1,1305,0.545468667492,1.102830205420,0.070915546366,0.123718970730,0.495056561466,0.195000000000,538524
public-002,P3,0,6,0,3,3,1,1306,0.537051238031,0.918380270192,0.240042571663,-0.240000000000,1.068321453318,0.265000000000,538566
public-002,P3,0,7,3,0,3,0,1307,0.123533973955,1.127586381296,0.188475563586,-0.183551996776,0.657692173640,0.230000000000,538524
public-002,P3,1,0,1,2,0,1,1310,0.009421391492,0.603272152681,0.350000000000,0.096588393923,0.960282938510,0.230000000000,538524
public-002,P3,1,1,2,0,2,0,1311,-0.226697202013,0.884706183934,0.235075576467,0.123718970730,0.578288989249,0.195000000000,538566
public-002,P3,1,2,0,3,1,0,1312,0.150789754717,0.863690587280,-0.004036709137,-0.240000000000,0.558384081439,0.230000000000,538524
public-002,P3,1,3,3,0,2,1,1313,0.088117288326,0.983966653000,-0.147498124150,-0.183551996776,0.954430596834,0.230000000000,538566
public-002,P3,1,4,0,2,0,0,1314,-0.027887761937,0.645468340780,-0.063410905216,-0.240000000000,0.361605301487,0.195000000000,538518
public-002,P3,1,5,2,1,3,0,1315,0.361155338905,1.162736969213,0.170915546366,0.123718970730,0.583912867370,0.230000000000,538524
public-002,P3,1,6,1,2,0,1,1316,0.000035110296,0.712859546858,0.340042571663,0.096588393923,0.927222393446,0.230000000000,538631
public-002,P3,1,7,2,0,2,0,1317,-0.104102185260,1.007890548360,0.288475563586,0.123718970730,0.557608582000,0.195000000000,538524
public-002,P3,2,0,2,0,1,1,1320,-0.089273109859,1.022242055942,0.450000000000,0.123718970730,0.814152926128,0.195000000000,538645
public-002,P3,2,1,0,3,0,1,1321,0.135309682219,0.713391154296,0.335075576467,-0.240000000000,0.439287227319,0.230000000000,538524
public-002,P3,2,2,3,0,0,0,1322,0.649083940279,0.687727267044,0.095963290863,-0.183551996776,0.473412590785,0.195000000000,538566
public-002,P3,2,3,0,2,3,1,1323,0.050548168734,1.282234623205,-0.047498124150,-0.240000000000,0.809191158186,0.195000000000,538541
public-002,P3,2,4,2,1,2,1,1324,0.550902435528,1.189099656422,0.036589094784,0.123718970730,0.662243319130,0.230000000000,538591
public-002,P3,2,5,1,2,2,0,1325,0.725225775428,0.983267271582,0.270915546366,0.096588393923,0.495056561466,0.195000000000,538597
public-002,P3,2,6,2,0,1,1,1326,0.389731421540,1.013776304988,0.440042571663,0.123718970730,0.786123333574,0.195000000000,538524
public-002,P3,2,7,0,3,0,1,1327,-0.077746692756,0.697202029329,0.388475563586,-0.240000000000,0.423577713686,0.230000000000,538566
public-002,P3,3,0,3,2,2,1,1330,-0.357111526595,1.339090883741,0.550000000000,-0.183551996776,0.668022913746,0.160000000000,538524
public-002,P3,3,1,2,3,2,0,1331,-0.214956565212,1.192352624116,0.435075576467,0.123718970730,0.785879908467,0.265000000000,538537
public-002,P3,3,2,3,1,0,1,1332,0.135865900063,0.802040181367,0.195963290863,-0.183551996776,0.558384081439,0.230000000000,538635
public-002,P3,3,3,1,0,0,1,1333,0.396116043823,0.943580798073,0.052501875850,0.096588393923,0.663951719537,0.160000000000,538566
public-002,P3,3,4,0,1,0,0,1334,0.272792335841,0.903581074512,0.136589094784,-0.240000000000,0.491412332790,0.265000000000,538525
public-002,P3,3,5,1,3,2,1,1335,0.903961101245,1.248331131455,0.370915546366,0.096588393923,0.583912867370,0.230000000000,538524
public-002,P3,3,6,3,2,2,1,1336,0.331503101277,1.345587552585,0.540042571663,-0.183551996776,0.645024273701,0.160000000000,538518
public-002,P3,3,7,2,3,2,0,1337,0.340364573054,1.305905446597,0.488475563586,0.123718970730,0.757775765281,0.265000000000,538524
public-003,P0,0,0,2,1,2,0,2000,0.331099349650,0.883116244570,0.250000000000,0.363718970730,0.161816570989,0.160000000000,538566
public-003,P0,0,1,1,2,2,1,2001,0.602037077425,0.822141194691,0.135075576467,0.336588393923,0.200173727372,0.265000000000,538641
public-003,P0,0,2,2,0,0,0,2002,0.610515581615,0.376656378162,-0.104036709137,0.363718970730,0.137189799787,0.230000000000,538566
public-003,P0,0,3,0,3,0,0,2003,0.455766413702,0.450703801076,-0.247498124150,0.000000000000,0.156463158822,0.160000000000,538524
public-003,P0,0,4,3,0,0,1,2004,1.043969346829,0.439658697898,-0.163410905216,0.056448003224,0.144356906992,0.265000000000,538524
public-003,P0,0,5,0,2,2,0,2005,0.444654122580,0.884819743415,0.070915546366,0.000000000000,0.160329002342,0.230000000000,538524
public-003,P0,0,6,2,1,2,0,2006,0.208887676342,0.939309160290,0.240042571663,0.363718970730,0.165363039126,0.160000000000,538558
public-003,P0,0,7,1,2,2,1,2007,0.454619169566,0.948988544297,0.188475563586,0.336588393923,0.203610353820,0.265000000000,538518
public-003,P0,1,0,3,0,3,0,2010,0.021274829544,1.105028552811,0.350000000000,0.056448003224,0.268008695701,0.265000000000,538524
public-003,P0,1,1,0,2,1,1,2011,0.510229618614,0.664180964740,0.235075576467,0.000000000000,0.173735687908,0.230000000000,538524
public-003,P0,1,2,2,1,0,1,2012,0.803835004636,0.510198509822,-0.004036709137,0.363718970730,0.158066508450,0.265000000000,538517
public-003,P0,1,3,1,2,1,0,2013,0.639877692343,0.701228586715,-0.147498124150,0.336588393923,0.259142106799,0.265000000000,538524
public-003,P0,1,4,2,0,3,1,2014,0.950759686751,1.125195962303,-0.063410905216,0.363718970730,0.194540085477,0.230000000000,538518
public-003,P0,1,5,0,3,2,1,2015,0.335382134291,1.055613955363,0.170915546366,0.000000000000,0.184726894003,0.265000000000,538517
public-003,P0,1,6,3,0,3,0,2016,0.339390183262,1.071894168019,0.340042571663,0.056448003224,0.273882533553,0.265000000000,538566
public-003,P0,1,7,0,2,1,1,2017,0.701397839967,0.754784229598,0.288475563586,0.000000000000,0.176718420296,0.230000000000,538634
public-003,P0,2,0,0,2,0,0,2020,0.165210095770,0.592687930979,0.450000000000,0.000000000000,0.232611320797,0.230000000000,538566
public-003,P0,2,1,2,1,3,0,2021,0.559560778037,1.368428471831,0.335075576467,0.363718970730,0.200173727372,0.265000000000,538518
public-003,P0,2,2,1,2,3,1,2022,0.744160993735,1.292845990898,0.095963290863,0.336588393923,0.137189799787,0.230000000000,538525
public-003,P0,2,3,2,0,2,0,2023,0.477498481917,1.058032723669,-0.047498124150,0.363718970730,0.224915790806,0.230000000000,538524
public-003,P0,2,4,0,3,1,0,2024,0.803216032040,0.832837806927,0.036589094784,0.000000000000,0.224144011528,0.265000000000,538639
public-003,P0,2,5,3,0,1,1,2025,0.869102246802,0.838942943674,0.270915546366,0.056448003224,0.160329002342,0.230000000000,538532
public-003,P0,2,6,0,2,0,0,2026,0.550803089135,0.695861485939,0.440042571663,0.000000000000,0.237709368744,0.230000000000,538625
public-003,P0,2,7,2,1,3,0,2027,0.373228283158,1.346342353951,0.388475563586,0.363718970730,0.203610353820,0.265000000000,538524
public-003,P0,3,0,1,0,1,0,2030,0.086158528563,1.055302408028,0.550000000000,0.336588393923,0.197213945893,0.195000000000,538524
public-003,P0,3,1,0,1,1,1,2031,0.899006342533,1.164953698368,0.435075576467,0.000000000000,0.120859608979,0.160000000000,538625
public-003,P0,3,2,1,3,3,0,2032,0.503606696995,1.363459927366,0.195963290863,0.336588393923,0.158066508450,0.265000000000,538636
public-003,P0,3,3,3,2,3,0,2033,0.756195190395,1.339931117604,0.052501875850,0.056448003224,0.190689474814,0.195000000000,538524
public-003,P0,3,4,2,3,3,1,2034,1.149535513692,1.340193381016,0.136589094784,0.363718970730,0.135332233375,0.160000000000,538566
public-003,P0,3,5,3,1,1,0,2035,0.900539443954,1.163577176035,0.370915546366,0.056448003224,0.184726894003,0.265000000000,538638
public-003,P0,3,6,1,0,1,0,2036,0.699202735891,1.054947101664,0.540042571663,0.336588393923,0.201536203935,0.195000000000,538638
public-003,P0,3,7,0,1,1,1,2037,0.671799077564,1.128430020048,0.488475563586,0.000000000000,0.122934553250,0.160000000000,538566
public-003,P1,0,0,3,0,0,1,2100,0.294960655060,0.412046543012,0.250000000000,-0.023551996776,0.406415723866,0.265000000000,538524
public-003,P1,0,1,0,2,2,0,2101,0.610364329572,0.832072598149,0.135075576467,-0.080000000000,0.313320919957,0.230000000000,538566
public-003,P1,0,2,2,1,1,0,2102,0.349292021303,0.641638309037,-0.104036709137,0.283718970730,0.256263993339,0.265000000000,538524
public-003,P1,0,3,1,2,2,1,2103,0.718558214727,0.758266343705,-0.247498124150,0.256588393923,0.398140115588,0.265000000000,538566
public-003,P1,0,4,2,0,0,0,2104,0.846652264334,0.582328599402,-0.163410905216,0.283718970730,0.201810249573,0.230000000000,538524
public-003,P1,0,5,0,3,3,0,2105,0.766140648555,0.993481682313,0.070915546366,-0.080000000000,0.261568856038,0.265000000000,538625
public-003,P1,0,6,3,0,0,1,2106,0.583534825765,0.370003337850,0.240042571663,-0.023551996776,0.391368998936,0.265000000000,538636
public-003,P1,0,7,0,2,2,0,2107,0.335260494411,0.790274092887,0.188475563586,-0.080000000000,0.311411419117,0.230000000000,538524
public-003,P1,1,0,0,2,1,1,2110,0.437676385650,0.915913003724,0.350000000000,-0.080000000000,0.352738175431,0.230000000000,538566
public-003,P1,1,1,2,1,0,1,2111,0.380248674593,0.490052218284,0.235075576467,0.283718970730,0.232497270626,0.265000000000,538524
public-003,P1,1,2,1,2,0,0,2112,0.410699915277,0.634617209290,-0.004036709137,0.256588393923,0.222417805540,0.230000000000,538533
public-003,P1,1,3,2,0,3,1,2113,0.549646825027,1.167110129046,-0.147498124150,0.283718970730,0.345555572020,0.230000000000,538566
public-003,P1,1,4,0,3,2,1,2114,0.526286930379,0.839858539909,-0.063410905216,-0.080000000000,0.361036266477,0.265000000000,538524
public-003,P1,1,5,3,0,2,0,2115,0.238458633121,0.921119116002,0.170915546366,-0.023551996776,0.227022025995,0.230000000000,538566
public-003,P1,1,6,0,2,1,1,2116,0.871138065227,0.727646884841,0.340042571663,-0.080000000000,0.339678753793,0.230000000000,538518
public-003,P1,1,7,2,1,0,1,2117,0.372147344866,0.664388675009,0.288475563586,0.283718970730,0.231080340874,0.265000000000,538523
public-003,P1,2,0,1,0,2,1,2120,0.438485140198,0.988734829937,0.450000000000,0.256588393923,0.299060626996,0.195000000000,538524
public-003,P1,2,1,0,1,2,0,2121,0.250270827199,1.010871351058,0.335075576467,-0.080000000000,0.217962379101,0.160000000000,538625
public-003,P1,2,2,1,3,0,1,2122,0.739276567365,0.821139960128,0.095963290863,0.256588393923,0.256263993339,0.265000000000,538634
public-003,P1,2,3,3,2,0,1,2123,0.521490160152,0.827093482288,-0.047498124150,-0.023551996776,0.292971028452,0.195000000000,538533
public-003,P1,2,4,2,3,0,0,2124,0.595506084850,0.711019569183,0.036589094784,0.283718970730,0.140389738834,0.160000000000,538524
public-003,P1,2,5,3,1,2,1,2125,0.798012742775,1.171536604096,0.270915546366,-0.023551996776,0.261568856038,0.265000000000,538566
public-003,P1,2,6,1,0,2,1,2126,0.649602705864,1.085459958690,0.440042571663,0.256588393923,0.287988508651,0.195000000000,538524
public-003,P1,2,7,0,1,2,0,2127,-0.012838001777,1.211001986733,0.388475563586,-0.080000000000,0.216634030690,0.160000000000,538566
public-003,P1,3,0,2,3,3,1,2130,0.200386599677,1.456264600110,0.550000000000,0.283718970730,0.245383078560,0.160000000000,538524
public-003,P1,3,1,3,1,1,0,2131,0.594165297313,0.900604618528,0.435075576467,-0.023551996776,0.361000190385,0.265000000000,538566
public-003,P1,3,2,1,0,0,0,2132,0.450157412499,0.795759655586,0.195963290863,0.256588393923,0.154725429941,0.160000000000,538524
public-003,P1,3,3,0,1,1,1,2133,0.802318774932,1.014821157672,0.052501875850,-0.080000000000,0.240386484883,0.160000000000,538524
public-003,P1,3,4,1,3,3,0,2134,0.774537066884,1.482258587953,0.136589094784,0.256588393923,0.361036266477,0.265000000000,538645
public-003,P1,3,5,3,2,2,0,2135,0.504954733612,1.126391747885,0.370915546366,-0.023551996776,0.157928365910,0.160000000000,538524
public-003,P1,3,6,2,3,3,1,2136,0.801784205130,1.445161829038,0.540042571663,0.283718970730,0.236298263508,0.160000000000,538566
public-003,P1,3,7,3,1,1,0,2137,0.575919634040,1.121784280633,0.488475563586,-0.023551996776,0.358800113331,0.265000000000,538541
public-003,P2,0,0,0,2,2,0,2200,0.240421385609,0.825615016427,0.250000000000,-0.160000000000,0.584670702914,0.230000000000,538566
public-003,P2,0,1,2,1,1,0,2201,0.447204533884,0.631064656176,0.135075576467,0.203718970730,0.501099153433,0.265000000000,538518
public-003,P2,0,2,1,2,1,1,2202,0.263492195769,0.564448667690,-0.104036709137,0.176588393923,0.383792612904,0.230000000000,538524
public-003,P2,0,3,2,0,0,0,2203,0.626263157437,0.414701297797,-0.247498124150,0.203718970730,0.532722328726,0.230000000000,538631
public-003,P2,0,4,0,3,3,0,2204,0.171139415920,0.955459430808,-0.163410905216,-0.160000000000,0.559286730900,0.265000000000,538524
public-003,P2,0,5,3,0,3,1,2205,0.125944077985,0.920743353265,0.070915546366,-0.103551996776,0.338875586981,0.230000000000,538566
public-003,P2,0,6,0,2,2,0,2206,0.555303788281,0.764347437303,0.240042571663,-0.160000000000,0.610689949772,0.230000000000,538524
public-003,P2,0,7,2,1,1,0,2207,0.040342021766,0.728861695972,0.188475563586,0.203718970730,0.483324028924,0.265000000000,538524
public-003,P2,1,0,1,0,3,0,2210,-0.130373312778,1.086318738796,0.350000000000,0.176588393923,0.495699074210,0.195000000000,538541
public-003,P2,1,1,0,1,3,1,2211,-0.122609855209,1.278962278532,0.235075576467,-0.160000000000,0.302550432261,0.160000000000,538591
public-003,P2,1,2,1,3,1,0,2212,0.230951155553,0.867909790737,-0.004036709137,0.176588393923,0.442195836607,0.265000000000,538597
public-003,P2,1,3,3,2,1,0,2213,0.127173409370,0.689871693770,-0.147498124150,-0.103551996776,0.451655887398,0.195000000000,538524
public-003,P2,1,4,2,3,1,1,2214,0.294274864953,0.896334511830,-0.063410905216,0.203718970730,0.337682554506,0.160000000000,538566
public-003,P2,1,5,3,1,3,0,2215,0.337673659489,1.040282915443,0.170915546366,-0.103551996776,0.390443611087,0.265000000000,538566
public-003,P2,1,6,1,0,3,0,2216,0.175310618355,1.200253019003,0.340042571663,0.176588393923,0.517758870459,0.195000000000,538634
public-003,P2,1,7,0,1,3,1,2217,0.280619106824,1.188261865623,0.288475563586,-0.160000000000,0.291818281614,0.160000000000,538636
public-003,P2,2,0,2,3,0,0,2220,0.218264779066,0.854278123069,0.450000000000,0.203718970730,0.406727445506,0.160000000000,538566
public-003,P2,2,1,3,1,2,1,2221,0.328684834135,0.977344859628,0.335075576467,-0.103551996776,0.501099153433,0.265000000000,538525
public-003,P2,2,2,1,0,1,1,2222,0.458908444446,0.909450882485,0.095963290863,0.176588393923,0.266986165499,0.160000000000,538524
public-003,P2,2,3,0,1,2,0,2223,0.322991064911,1.020866596722,-0.047498124150,-0.160000000000,0.370589446070,0.160000000000,538518
public-003,P2,2,4,1,3,0,1,2224,0.470012807587,0.684694379838,0.036589094784,0.176588393923,0.360201024528,0.265000000000,538524
public-003,P2,2,5,3,2,3,1,2225,0.195770583302,1.209367245182,0.270915546366,-0.103551996776,0.235739538769,0.160000000000,538524
public-003,P2,2,6,2,3,0,0,2226,0.037398604211,0.818427734807,0.440042571663,0.203718970730,0.424827791146,0.160000000000,538566
public-003,P2,2,7,3,1,2,1,2227,0.386990355251,1.055267933680,0.388475563586,-0.103551996776,0.483324028924,0.265000000000,538627
public-003,P2,3,0,3,1,1,0,2230,0.257585807886,1.168369701170,0.550000000000,-0.103551996776,0.673642331619,0.265000000000,538626
public-003,P2,3,1,1,0,0,0,2231,0.115472391757,0.927949264309,0.435075576467,0.176588393923,0.194853497591,0.160000000000,538566
public-003,P2,3,2,0,1,0,1,2232,0.138817506642,0.816648592359,0.195963290863,-0.160000000000,0.442195836607,0.265000000000,538635
public-003,P2,3,3,1,3,3,0,2233,0.155410727770,1.484851592163,0.052501875850,0.176588393923,0.613788770054,0.265000000000,538626
public-003,P2,3,4,3,2,2,0,2234,0.262480170322,1.219859506374,0.136589094784,-0.103551996776,0.337682554506,0.160000000000,538525
public-003,P2,3,5,2,3,2,1,2235,0.082519352407,1.268353005613,0.370915546366,0.203718970730,0.390443611087,0.265000000000,538524
public-003,P2,3,6,3,1,1,0,2236,0.316205670580,0.930064110195,0.540042571663,-0.103551996776,0.703621029085,0.265000000000,538625
